,use_of_ip,abnormal_url,count.,count-www,count@,count_dir,count_embed_domian,short_url,count-https,count-http,count%,count?,count-,count=,url_length,hostname_length,sus_url,fd_length,tld_length,count-digits,count-letters
53273,0,1,2,0,0,1,0,0,0,1,0,1,0,5,89,14,0,9,3,6,66
53274,0,1,3,1,0,3,0,0,0,1,0,0,0,0,58,28,0,6,3,1,48
53275,0,1,2,1,0,2,0,0,0,1,0,1,0,3,69,15,0,2,3,7,49
53276,0,1,3,0,0,6,0,0,0,1,0,0,0,0,97,14,0,10,3,30,51
53277,0,1,3,1,0,3,0,0,0,1,0,1,0,3,75,14,0,3,3,6,53
53278,0,1,9,1,0,3,0,0,0,2,9,1,0,1,115,46,1,3,3,15,74
53279,0,1,2,0,0,2,0,1,0,1,0,0,0,0,68,15,1,9,3,0,55
53280,0,1,4,0,0,3,0,0,0,1,0,1,0,1,105,18,0,1,3,43,48
53281,0,1,5,1,0,2,0,0,0,1,4,1,0,7,182,14,0,8,3,21,132
53282,0,1,3,0,0,4,0,0,0,1,0,0,0,0,86,19,0,8,3,0,74
53283,0,1,5,0,0,5,0,0,0,1,0,1,1,1,76,15,0,11,3,4,56
53284,0,1,4,1,0,6,0,0,0,1,0,1,1,1,80,15,0,2,3,11,53
53285,0,1,2,1,0,2,0,0,0,1,0,0,0,4,79,15,0,1,3,10,54
53286,0,0,4,1,0,3,0,0,0,0,0,0,0,0,50,0,0,9,-1,0,43
53287,0,0,3,1,0,2,0,0,0,0,0,0,1,0,40,0,0,10,-1,0,34
53288,0,1,3,1,0,3,0,0,0,1,0,0,0,0,64,16,0,8,3,0,52
53289,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,27,27
53290,0,1,2,0,0,3,0,0,0,1,0,1,0,4,66,11,0,4,3,2,47
53291,0,1,3,0,0,3,0,0,0,1,0,1,0,2,87,21,0,9,6,3,69
53292,0,1,1,0,0,2,0,0,0,1,0,0,12,0,94,12,0,73,3,10,66
53293,0,0,2,0,0,3,0,0,0,0,0,0,0,0,44,0,0,8,-1,0,39
53294,0,1,1,0,0,2,0,0,0,1,0,0,4,0,64,14,0,8,3,4,50
53295,0,1,4,0,0,4,0,0,0,1,0,0,1,0,94,14,0,3,3,11,66
53296,0,1,4,0,0,5,0,0,0,1,0,0,1,0,73,22,1,11,3,1,59
53297,0,1,1,0,0,1,0,0,0,1,0,0,0,0,71,16,0,47,2,0,60
53298,0,1,1,0,0,5,0,0,0,1,0,0,7,0,86,6,0,4,2,9,61
53299,0,1,2,1,0,2,0,0,0,1,0,1,0,3,69,15,0,2,3,7,49
53300,0,1,3,1,0,3,0,0,0,1,0,0,0,1,82,15,0,4,3,26,45
53301,0,1,5,0,1,2,0,0,0,1,0,0,0,0,67,17,0,11,6,12,43
53302,0,1,4,0,0,6,0,0,0,1,0,0,0,0,76,12,0,7,6,16,43
53303,0,0,2,0,0,3,0,0,0,0,0,0,0,0,48,0,0,10,-1,0,42
53304,0,1,3,0,0,6,0,0,0,1,0,0,4,0,112,14,0,9,3,30,65
53305,0,1,3,0,0,5,0,0,0,1,0,0,2,0,74,21,0,9,6,1,60
53306,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,26,28
53307,0,1,2,0,0,1,0,0,0,1,0,1,0,5,88,14,0,9,3,5,66
53308,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,29,31
53309,0,1,3,0,0,5,0,0,0,1,0,0,1,0,66,21,0,9,6,2,52
53310,0,1,3,1,0,4,0,0,0,1,0,0,0,0,65,15,0,10,3,28,27
53311,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,28,38
53312,0,1,3,1,0,4,0,0,0,1,0,1,0,4,90,13,0,3,3,3,69
53313,0,1,2,0,0,3,0,1,0,1,0,0,5,0,77,21,0,5,3,1,63
53314,0,1,2,0,0,1,0,0,0,1,0,1,0,5,88,14,0,9,3,5,66
53315,0,1,5,1,0,4,0,0,0,1,0,1,1,1,72,22,0,11,3,4,53
53316,0,0,2,0,0,4,0,0,0,0,0,0,1,0,50,0,0,11,-1,0,43
53317,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,27,33
53318,0,0,2,0,0,3,0,0,0,0,0,0,0,0,44,0,0,7,-1,0,39
53319,0,1,3,0,0,5,0,0,0,1,0,0,1,0,83,22,0,3,3,26,43
53320,0,1,2,0,0,3,0,0,0,1,0,0,7,0,67,12,0,9,3,16,36
53321,0,1,2,1,0,2,0,0,0,1,18,0,0,0,82,14,0,4,3,15,41
53322,0,1,2,1,0,6,0,0,0,1,0,0,0,0,73,28,0,4,3,1,61
53323,0,1,1,0,0,3,0,0,0,1,0,1,0,3,64,10,0,1,3,4,47
53324,0,1,2,1,0,4,0,0,0,1,0,0,5,0,76,14,0,4,2,4,58
53325,0,1,3,1,0,5,0,0,0,1,0,1,2,1,82,20,0,13,9,3,64
53326,0,1,2,1,0,2,0,0,0,1,0,1,0,3,68,15,0,5,3,4,50
53327,0,0,2,0,0,3,0,0,0,0,0,0,0,0,44,0,0,8,-1,0,39
53328,0,0,3,0,0,3,0,0,0,0,0,0,2,0,54,0,0,6,-1,0,46
53329,0,1,1,0,0,2,0,0,0,1,0,0,17,0,137,12,0,116,3,3,111
53330,0,1,6,0,0,7,0,0,0,1,0,0,2,0,121,14,0,6,3,30,72
53331,0,1,8,1,0,3,0,0,0,1,0,1,2,1,69,14,0,2,3,12,39
53332,0,1,4,1,0,2,0,0,0,1,0,0,2,0,104,16,0,9,6,44,49
53333,0,1,4,1,0,2,0,0,0,1,0,0,2,0,104,16,0,9,6,44,49
53334,0,1,2,0,0,1,0,0,0,1,0,1,0,3,77,14,0,9,3,0,64
53335,0,1,2,0,0,2,0,1,0,1,0,0,0,0,64,15,1,9,3,0,52
53336,0,0,3,0,0,5,0,0,0,0,0,0,1,0,49,0,0,6,-1,0,40
53337,0,1,3,1,0,5,0,0,0,1,0,1,2,1,80,20,0,13,9,3,62
53338,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,33,33
53339,0,1,2,0,0,3,0,0,0,1,0,1,0,4,66,11,0,4,3,2,47
53340,0,1,3,1,0,4,0,0,0,1,0,1,0,4,90,13,0,3,3,3,69
53341,0,1,2,0,0,1,0,0,0,1,0,1,0,4,77,13,0,9,2,3,59
53342,0,1,4,1,0,6,0,0,0,1,0,1,1,1,80,15,0,2,3,11,53
53343,0,1,3,1,0,2,0,0,0,1,0,0,0,1,109,13,0,3,3,11,89
53344,0,1,2,0,0,2,0,1,0,1,0,0,0,0,68,15,1,9,3,0,55
53345,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,26,34
53346,0,1,1,0,0,3,0,0,0,1,0,0,5,0,64,14,0,8,3,1,51
53347,0,1,1,0,0,5,0,0,0,1,0,0,5,0,79,13,0,4,2,9,56
53348,0,0,2,0,0,4,0,0,0,0,0,0,1,0,46,0,0,3,-1,0,39
53349,0,1,5,0,0,5,0,1,0,1,0,1,2,1,84,16,0,10,3,3,64
53350,0,1,3,0,0,1,0,0,0,1,0,1,0,1,79,22,0,11,2,25,45
53351,0,1,2,1,0,4,0,0,0,1,0,0,0,0,58,19,0,6,3,1,48
53352,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,27,33
53353,0,1,1,0,0,2,0,0,0,1,18,0,0,0,72,9,0,54,4,21,27
53354,0,1,4,0,0,1,0,0,0,1,7,1,1,3,137,20,0,3,14,28,86
53355,0,1,3,0,0,3,0,1,0,1,0,0,3,0,76,25,0,14,3,4,60
53356,0,1,6,1,0,4,0,1,0,3,0,1,7,2,179,13,0,3,3,36,108
53357,0,1,4,1,0,6,0,0,0,1,0,1,1,1,79,14,0,2,3,8,55
53358,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,29,37
53359,0,1,4,0,0,4,0,1,0,2,1,0,1,0,72,11,0,11,6,10,46
53360,0,1,1,0,0,5,0,0,0,1,0,0,6,0,93,6,0,4,2,9,69
53361,0,1,3,0,0,3,0,0,0,1,0,1,0,0,68,12,0,10,3,20,35
53362,0,1,2,0,0,2,0,0,0,1,0,1,0,8,105,12,0,4,3,2,80
53363,0,1,3,1,0,4,0,1,0,1,0,0,0,0,69,14,0,7,3,22,37
53364,0,1,2,1,0,4,0,0,0,1,24,0,3,0,127,14,0,4,3,34,57
53365,0,1,3,0,0,6,0,0,0,1,0,0,0,0,77,17,0,14,3,34,31
53366,0,1,2,1,0,2,0,0,1,1,0,1,1,1,119,23,0,6,3,39,70
53367,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,32,34
53368,0,1,3,0,0,5,0,0,0,1,0,0,0,0,67,11,0,6,2,0,56
53369,0,1,2,1,0,4,0,0,0,1,36,0,0,0,142,14,0,4,3,37,60
53370,0,1,2,0,0,1,0,0,0,1,0,1,0,5,88,14,0,9,3,5,66
53371,0,1,1,0,0,2,0,0,0,1,0,0,15,0,131,12,0,110,3,3,107
53372,0,1,1,0,0,1,0,0,0,1,0,0,0,0,115,16,0,91,2,0,100
53373,0,1,2,1,0,2,0,0,0,1,24,0,0,0,100,14,0,4,3,23,45
53374,0,1,6,1,0,4,0,1,0,3,0,1,9,2,181,13,0,3,3,36,108
53375,0,1,3,0,0,3,0,0,0,1,0,1,0,2,93,21,1,9,6,3,75
53376,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,31,35
53377,0,1,4,0,0,7,0,1,0,1,0,1,1,0,88,19,0,6,6,35,36
53378,0,1,1,0,0,3,0,0,0,1,0,0,8,0,86,11,0,32,3,0,71
53379,0,1,9,1,0,3,0,0,0,2,9,1,0,1,115,46,1,3,3,15,74
53380,0,1,3,1,0,5,0,0,0,1,0,0,0,0,83,13,0,4,3,29,43
53381,0,1,4,1,0,2,0,0,0,2,7,1,3,7,204,16,0,7,3,16,153
53382,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,26,28
53383,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,28,26
53384,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,30,36
53385,0,1,1,0,0,1,0,0,0,1,0,0,0,0,65,16,0,41,2,4,51
53386,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,28,32
53387,0,1,4,0,0,2,0,0,0,1,0,0,0,0,73,30,0,7,3,0,64
53388,0,1,1,0,0,4,0,0,0,1,0,0,2,0,72,14,0,8,3,0,62
53389,0,0,2,0,0,4,0,0,0,0,0,0,0,0,45,0,0,7,-1,0,39
53390,0,1,6,0,0,7,0,0,0,1,0,0,2,0,125,14,0,6,3,30,76
53391,0,1,2,0,0,1,0,0,0,1,0,1,1,8,83,13,0,17,3,19,41
53392,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,25,29
53393,0,1,3,1,0,7,0,0,0,1,0,0,0,0,76,13,0,1,3,35,28
53394,0,1,3,1,0,5,0,0,0,1,0,1,2,1,81,20,0,13,9,3,63
53395,0,1,4,0,0,3,0,0,0,1,0,1,0,1,106,17,0,1,3,38,55
53396,0,0,2,0,0,4,0,0,0,0,0,0,0,0,51,0,0,6,-1,0,45
53397,0,1,2,1,0,2,0,0,1,1,0,1,1,1,119,23,0,6,3,40,69
53398,0,1,3,0,0,5,0,0,0,1,0,0,2,0,85,21,0,9,6,3,69
53399,0,1,2,1,0,2,0,0,1,1,0,1,0,3,69,15,0,5,3,4,51
53400,0,1,2,0,0,4,0,0,0,1,0,0,0,0,65,11,0,15,3,18,38
53401,0,1,3,1,0,1,0,0,0,1,0,1,0,2,64,19,0,18,3,0,52
53402,0,1,2,0,0,1,0,0,0,1,2,1,3,6,126,14,0,9,3,10,92
53403,0,1,2,1,0,2,0,0,0,1,0,1,0,3,69,15,0,2,3,4,52
53404,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,23,31
53405,0,1,3,1,0,3,0,0,0,1,0,1,1,3,83,14,0,3,3,6,60
53406,0,1,1,0,0,5,0,0,0,1,0,0,8,0,92,6,0,4,2,9,66
53407,0,1,4,0,0,4,0,0,0,1,0,0,1,0,72,21,0,10,6,22,38
53408,0,0,3,0,0,3,0,0,0,0,0,0,0,0,38,0,0,5,-1,0,32
53409,0,1,3,1,0,4,0,0,0,1,0,1,0,3,89,14,0,3,3,6,66
53410,0,1,5,1,0,4,0,0,0,1,0,0,1,0,99,14,1,8,3,8,77
53411,0,1,3,1,0,3,0,0,0,1,0,1,0,1,71,14,0,3,3,17,43
53412,0,1,3,0,0,5,0,0,0,1,0,0,1,0,82,21,0,9,6,2,68
53413,0,1,4,0,0,5,0,0,0,1,0,0,1,0,73,22,1,11,3,1,59
53414,1,1,8,0,0,3,0,0,0,1,0,0,3,0,72,31,0,6,16,5,50
53415,0,1,3,0,0,6,0,0,0,1,0,0,0,0,77,17,0,14,3,34,31
53416,0,1,3,1,0,4,0,0,0,1,0,0,0,0,69,12,0,9,2,17,42
53417,0,1,2,1,0,4,0,0,0,1,24,0,0,0,126,14,0,4,3,20,73
53418,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,26,40
53419,0,1,3,0,0,5,0,0,0,1,0,0,1,0,79,21,0,9,6,1,66
53420,0,1,6,0,0,7,0,0,0,1,0,0,2,0,121,14,0,6,3,30,72
53421,0,1,4,1,0,2,0,0,0,2,7,1,2,7,198,16,0,7,3,16,148
53422,0,1,1,0,0,5,0,0,0,1,0,0,10,0,86,6,0,4,2,11,56
53423,0,1,3,0,0,7,0,0,0,1,0,0,0,0,72,12,0,3,2,27,32
53424,0,1,3,0,0,5,0,0,0,1,0,0,2,0,81,21,1,9,6,3,65
53425,0,1,1,0,0,2,0,0,0,1,19,0,0,0,75,9,0,57,4,23,27
53426,0,1,2,0,0,5,0,0,0,1,3,0,2,0,81,15,0,10,3,10,56
53427,0,1,9,0,0,4,0,0,0,1,0,0,5,0,93,13,0,23,3,8,64
53428,0,1,3,1,0,4,0,0,0,1,0,0,0,0,67,11,0,6,2,19,38
53429,0,1,1,0,0,2,0,0,0,1,15,0,0,0,63,9,0,45,4,19,23
53430,0,1,1,0,0,2,0,0,0,1,50,0,1,0,181,14,0,4,3,54,66
53431,0,1,2,0,0,3,0,0,0,1,0,0,7,0,67,12,0,9,3,16,36
53432,0,1,3,0,0,6,0,0,0,1,0,0,1,0,69,14,0,2,2,24,32
53433,0,1,2,0,0,1,0,0,0,1,0,1,0,4,76,13,0,9,2,2,59
53434,0,1,2,1,0,2,0,0,0,1,0,0,5,0,75,23,0,43,3,0,63
53435,0,1,3,0,0,4,0,0,0,1,0,1,0,1,70,21,0,9,6,3,55
53436,0,1,2,0,0,1,0,0,0,1,0,1,0,5,89,14,0,9,3,5,67
53437,0,1,2,0,0,4,0,0,0,1,0,0,0,0,67,13,0,1,3,11,47
53438,0,1,3,1,0,4,0,0,0,1,0,1,0,3,88,14,0,3,3,6,65
53439,0,0,2,0,0,3,0,0,0,0,0,0,0,0,49,0,0,10,-1,0,43
53440,0,1,4,0,0,5,0,0,0,1,0,0,0,0,76,21,0,9,6,0,64
53441,0,1,1,0,0,2,0,1,0,1,0,0,13,0,125,16,0,100,3,0,106
53442,0,1,1,0,0,3,0,0,0,1,0,1,0,3,65,10,0,1,3,5,47
53443,0,1,3,0,0,5,0,0,0,1,0,0,0,0,76,14,0,3,2,32,33
53444,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,27,27
53445,0,1,3,0,0,5,0,0,0,1,0,0,3,0,80,21,0,9,6,2,64
53446,0,1,4,1,0,6,0,0,0,1,0,1,0,1,74,14,0,2,3,9,50
53447,0,1,1,0,0,5,0,0,0,1,0,0,7,0,92,6,0,4,2,9,67
53448,0,1,2,1,0,4,0,0,0,1,36,0,1,0,150,14,0,4,3,33,71
53449,0,1,1,0,0,3,0,0,0,1,0,0,8,0,82,11,0,31,3,0,67
53450,0,0,2,0,0,3,0,0,0,0,0,0,1,0,44,0,0,12,-1,0,38
53451,0,1,3,0,0,6,0,0,0,1,0,0,0,0,80,20,0,3,3,39,28
53452,0,1,3,1,0,5,0,0,0,1,0,0,1,0,71,23,0,10,3,0,59
53453,0,1,1,0,0,1,0,0,0,1,3,0,0,0,87,16,0,63,2,7,66
53454,0,0,2,0,0,2,0,0,0,0,0,0,0,0,40,0,0,6,-1,0,36
53455,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,34,32
53456,0,1,2,1,0,2,0,0,0,1,0,0,7,0,90,23,0,58,3,0,76
53457,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,27,27
53458,0,1,3,0,0,4,0,1,0,1,56,0,1,0,217,11,0,11,6,61,89
53459,0,1,1,0,0,3,0,0,0,1,0,1,0,3,65,10,0,1,3,5,47
53460,0,1,1,0,0,2,0,0,0,1,50,0,1,0,179,14,0,4,3,52,68
53461,0,0,4,1,0,3,0,0,0,0,0,0,0,0,43,0,0,3,-1,0,36
53462,0,1,4,1,0,2,0,0,0,2,7,1,4,7,209,16,0,7,3,20,153
53463,0,1,2,0,0,3,0,0,0,1,0,0,7,0,67,12,0,9,3,17,35
53464,0,1,1,0,0,3,0,0,0,1,0,0,5,0,79,14,0,8,3,0,67
53465,0,1,5,0,0,4,0,0,0,1,0,0,0,0,62,18,0,1,3,13,37
53466,0,1,3,0,0,5,0,0,0,1,0,0,1,0,84,23,0,3,3,26,44
53467,0,1,3,1,0,1,0,0,1,2,0,1,5,1,95,11,0,5,3,0,76
53468,0,1,3,1,0,1,0,0,0,1,0,1,0,3,73,19,0,9,3,14,46
53469,0,1,4,1,0,6,0,0,0,1,0,0,0,0,91,22,0,18,3,0,77
53470,0,1,4,0,0,4,0,0,0,1,0,0,0,0,87,20,0,5,3,25,51
53471,0,1,8,0,0,6,0,0,0,1,0,1,4,1,109,15,0,10,3,13,73
53472,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,28,26
53473,0,1,2,0,0,1,0,0,0,1,0,1,0,4,76,13,0,9,2,2,59
53474,0,1,4,0,0,2,0,0,0,1,0,0,1,2,71,15,0,24,3,25,33
53475,0,1,4,1,0,6,0,0,0,1,2,0,0,0,93,21,0,4,3,5,72
53476,0,1,2,1,0,2,0,0,0,1,0,0,1,0,70,18,0,11,2,23,39
53477,0,1,2,0,0,3,0,0,0,1,21,0,0,0,94,15,0,6,3,19,46
53478,0,1,1,0,0,3,0,0,0,1,0,1,0,3,64,10,0,1,3,4,47
53479,0,1,1,0,0,1,0,0,0,1,21,1,0,1,102,23,0,0,3,26,48
53480,0,1,3,1,0,5,0,0,0,1,0,1,2,1,82,20,0,13,9,3,64
53481,0,1,1,0,1,1,0,0,0,1,40,0,0,0,157,149,0,0,3,47,63
53482,0,1,4,2,0,1,0,0,0,2,0,1,3,1,88,19,0,6,3,1,69
53483,0,0,3,0,0,4,0,0,0,0,0,0,0,0,49,0,0,8,-1,0,42
53484,0,1,3,1,0,4,0,0,0,1,0,1,0,3,83,14,0,3,3,6,61
53485,0,1,3,1,0,3,0,0,0,1,0,0,2,0,67,15,0,11,3,25,30
53486,0,1,3,1,0,4,0,0,0,1,0,0,1,0,67,23,0,7,3,0,56
53487,0,1,2,0,0,1,0,0,0,1,0,1,0,3,77,14,0,9,3,0,64
53488,0,1,2,0,0,1,0,0,0,1,0,1,0,3,72,13,0,9,2,2,57
53489,0,1,2,1,0,4,0,0,0,1,9,0,2,0,71,14,0,4,3,13,38
53490,0,0,3,0,0,4,0,0,0,0,0,0,0,0,44,0,0,6,-1,0,37
53491,0,1,2,0,0,1,0,0,0,1,0,0,6,0,239,17,0,214,3,33,193
53492,0,1,1,0,0,3,0,0,0,1,0,1,0,3,65,10,0,1,3,5,47
53493,0,1,3,1,0,4,0,0,0,1,0,0,2,0,70,18,0,7,3,21,37
53494,0,1,3,0,0,3,0,0,0,1,0,1,0,1,96,18,0,1,3,41,43
53495,0,1,1,0,0,3,0,0,0,1,0,0,8,0,84,11,0,31,3,0,69
53496,0,1,6,0,0,8,0,0,0,1,0,0,0,0,87,23,0,6,6,34,35
53497,0,1,3,1,0,4,0,0,0,1,5,0,1,0,66,15,0,6,3,14,36
53498,0,1,2,0,0,1,0,0,0,1,0,0,6,0,239,17,0,214,3,33,193
53499,0,1,1,0,0,3,0,0,0,1,0,0,8,0,89,11,0,31,3,0,74
53500,0,1,1,0,0,3,0,0,0,1,0,1,0,3,64,10,0,1,3,4,47
53501,1,0,4,0,0,4,0,0,0,0,0,0,0,0,43,0,0,4,-1,12,23
53502,0,1,1,0,0,3,0,0,0,1,0,1,0,3,65,10,0,1,3,5,47
53503,0,1,3,0,0,5,0,0,0,1,0,0,2,0,74,21,0,9,6,1,60
53504,0,0,3,0,0,4,0,0,0,0,0,0,2,0,49,0,0,11,-1,0,40
53505,0,1,3,0,0,1,0,0,0,1,0,0,4,0,66,48,0,10,11,0,55
53506,0,1,3,1,0,1,0,0,0,2,0,1,2,1,77,11,0,5,3,0,61
53507,0,1,1,0,0,2,0,0,0,1,0,0,7,0,88,14,0,4,3,1,74
53508,0,1,2,1,0,2,0,0,0,1,0,0,7,0,90,23,0,58,3,0,76
53509,0,1,7,1,0,6,0,0,0,1,0,1,2,2,101,18,0,10,3,6,73
53510,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,29,37
53511,0,1,3,0,0,4,0,0,0,1,0,1,0,1,70,21,0,9,6,3,55
53512,0,1,2,1,0,2,0,0,1,1,0,1,1,1,119,23,0,6,3,45,64
53513,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,29,37
53514,0,1,1,0,0,2,0,0,0,1,15,0,0,0,63,9,0,45,4,18,24
53515,0,0,2,0,0,4,0,0,0,0,0,0,1,0,50,0,0,11,-1,0,43
53516,0,1,1,0,0,2,0,0,0,1,21,0,0,0,81,9,0,63,4,26,28
53517,0,1,1,0,0,5,0,0,0,1,0,0,9,0,96,6,0,4,2,9,69
53518,0,1,1,0,0,5,0,0,0,1,0,0,6,0,70,6,1,4,2,9,46
53519,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,35,31
53520,0,1,2,1,0,2,0,0,0,1,0,1,0,1,250,24,0,9,4,26,215
53521,0,1,3,1,0,4,0,0,0,1,0,1,0,3,89,14,0,3,3,6,66
53522,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,33,33
53523,0,1,1,0,0,3,0,0,0,1,0,0,8,0,86,11,0,30,3,0,71
53524,0,1,3,0,0,3,0,0,0,1,0,1,0,1,99,17,0,1,3,38,49
53525,0,1,3,1,0,1,0,0,1,2,0,1,5,1,98,11,0,5,3,0,79
53526,0,1,1,0,0,3,0,0,0,1,0,0,8,0,91,11,0,39,3,0,76
53527,0,1,3,0,0,4,0,0,0,1,0,0,0,0,67,14,0,5,3,14,39
53528,0,1,1,0,0,5,0,0,0,1,0,0,9,0,96,6,0,4,2,9,69
53529,0,1,1,0,0,3,0,0,0,1,0,0,5,0,72,14,0,8,3,1,59
53530,0,1,3,1,0,5,0,0,0,1,0,1,2,1,82,20,0,13,9,3,64
53531,0,1,1,0,0,1,0,0,0,1,0,0,0,0,84,16,0,60,2,0,73
53532,0,1,5,0,0,2,0,0,1,2,7,1,0,3,161,13,0,6,3,17,117
53533,0,0,4,1,0,3,0,0,0,0,0,0,0,0,43,0,0,3,-1,0,36
53534,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,29,31
53535,0,1,2,0,0,3,0,0,0,1,0,0,7,0,67,12,0,9,3,16,36
53536,0,1,4,0,0,2,0,0,0,1,0,0,0,0,73,30,0,7,3,0,64
53537,0,1,5,1,0,4,0,0,0,1,0,0,1,0,98,13,1,8,3,8,76
53538,0,1,3,1,0,3,0,0,0,1,0,1,3,1,92,24,0,7,3,0,78
53539,0,0,2,0,0,3,0,0,0,0,0,0,0,0,44,0,0,8,-1,0,39
53540,0,1,3,0,0,6,0,0,0,1,0,0,0,0,97,14,0,10,3,30,51
53541,0,0,4,0,0,4,0,0,0,0,0,0,1,0,55,0,0,8,-1,0,45
53542,0,1,2,0,0,3,0,0,0,1,0,1,0,3,66,15,0,1,3,6,46
53543,1,0,4,0,0,4,0,0,0,0,0,0,0,0,48,0,0,7,-1,15,24
53544,0,1,2,0,0,5,0,1,0,1,0,0,0,0,64,16,0,6,3,3,50
53545,0,1,2,1,0,2,0,0,0,1,0,1,0,4,95,15,0,2,3,5,75
53546,0,1,3,0,0,1,0,0,0,1,0,1,0,19,171,13,0,14,3,26,100
53547,0,1,3,1,0,3,0,0,0,1,0,0,0,0,58,28,0,7,3,0,49
53548,0,1,3,0,0,5,0,0,0,1,0,0,0,0,65,15,0,6,3,29,25
53549,0,0,2,0,0,4,0,0,0,0,0,0,0,0,43,0,0,7,-1,0,37
53550,0,1,1,0,0,5,0,0,0,1,0,0,8,0,82,6,0,4,2,11,54
53551,0,1,2,0,0,3,0,0,0,1,0,0,1,0,57,14,0,3,3,2,46
53552,0,1,3,0,0,5,0,0,0,1,0,0,1,0,74,21,1,9,6,2,60
53553,0,1,2,1,0,2,0,0,1,1,0,1,1,1,119,23,0,6,3,39,70
53554,0,1,3,1,0,4,0,1,0,1,0,0,1,0,68,25,0,10,3,0,57
53555,0,1,5,1,0,4,0,0,0,1,0,1,1,1,66,16,0,11,3,4,47
53556,0,1,1,0,0,2,0,0,0,1,18,0,0,0,72,9,0,54,4,25,23
53557,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,30,36
53558,0,1,3,1,0,6,0,0,0,1,0,0,0,0,95,23,0,6,3,0,83
53559,0,1,3,1,0,5,0,0,0,1,0,1,2,1,80,20,0,13,9,3,62
53560,0,1,3,1,0,4,0,0,0,1,0,0,0,0,76,15,0,8,3,26,39
53561,0,1,1,0,0,1,0,0,0,1,21,1,0,1,99,23,0,0,3,26,45
53562,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,28,32
53563,0,1,2,1,0,2,0,0,0,1,0,0,6,0,67,23,0,35,3,0,54
53564,0,1,1,0,0,2,0,0,0,1,25,0,0,0,93,9,0,75,4,31,31
53565,0,1,2,0,0,5,0,0,0,1,0,1,0,2,76,21,0,7,3,13,49
53566,0,1,2,0,0,5,0,0,0,1,0,0,1,0,64,13,0,10,2,0,53
53567,0,0,4,0,0,4,0,0,0,0,0,0,0,0,51,0,0,4,-1,0,42
53568,0,1,3,1,0,5,0,0,0,1,0,1,2,1,80,20,0,13,9,3,62
53569,0,1,1,0,0,4,0,0,0,1,0,0,0,1,110,18,0,8,2,18,82
53570,0,1,3,0,0,5,0,0,0,1,0,0,2,0,72,13,0,10,2,6,51
53571,0,1,2,0,0,1,0,0,0,1,0,1,0,5,89,14,0,9,3,4,68
53572,0,1,1,0,0,2,0,0,0,1,27,0,0,0,99,9,0,81,4,31,35
53573,0,1,1,0,0,3,0,0,0,1,0,1,0,3,65,10,0,1,3,5,47
53574,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,30,30
53575,0,1,6,0,0,7,0,0,0,1,0,0,2,0,134,14,0,6,3,40,75
53576,0,1,9,1,0,3,0,0,0,2,9,1,0,1,115,46,1,3,3,15,74
53577,0,1,10,1,0,6,0,0,0,1,0,1,2,2,120,18,0,10,3,6,89
53578,0,1,1,0,0,5,0,0,0,1,0,0,9,0,107,6,0,4,2,9,80
53579,0,1,1,0,0,2,0,0,0,1,24,0,0,0,90,9,0,72,4,27,33
53580,0,1,5,0,0,5,0,0,0,1,3,1,1,1,95,15,0,10,3,13,63
