,url_length,count-letters,count-,hostname_length,count-www,fd_length,count.,count-digits,count_dir,tld_length
17927,120,88,14,14,0,7,1,8,6,3
17928,234,63,0,16,0,4,1,96,5,3
17929,93,68,0,13,0,10,2,8,3,6
17930,134,88,0,12,0,7,8,29,2,3
17931,92,64,9,14,0,4,1,10,5,3
17932,90,65,11,10,0,6,1,6,4,3
17933,191,65,5,9,0,5,1,61,4,3
17934,120,95,8,11,0,7,2,5,4,3
17935,92,74,12,17,0,67,2,0,1,3
17936,116,88,14,8,0,4,1,6,4,3
17937,101,78,5,15,0,4,1,8,4,3
17938,94,79,5,15,0,14,2,1,4,6
17939,162,91,0,12,0,7,11,51,2,3
17940,91,68,2,12,0,71,2,4,1,2
17941,109,75,13,13,0,9,1,14,3,3
17942,99,73,9,14,0,4,1,8,5,3
17943,102,87,9,12,0,82,2,0,1,2
17944,94,66,0,15,0,16,2,15,3,2
17945,89,43,0,18,0,3,1,37,5,3
17946,102,85,4,23,1,10,3,0,7,3
17947,140,88,0,13,0,7,5,28,2,3
17948,257,91,7,9,0,17,1,81,3,3
17949,109,36,0,9,0,4,1,38,2,2
17950,132,100,13,14,0,10,2,8,6,3
17951,232,162,29,11,0,4,1,28,9,3
17952,91,67,10,10,0,6,1,6,4,3
17953,114,93,11,13,0,8,1,1,3,3
17954,134,105,1,16,0,8,3,7,4,6
17955,83,60,7,11,0,7,1,7,5,3
17956,90,31,0,9,0,72,1,29,2,4
17957,100,86,7,13,0,9,1,0,3,3
17958,127,81,0,12,0,7,8,29,2,3
17959,90,75,5,13,0,2,2,0,5,2
17960,113,93,13,8,0,13,1,0,3,3
17961,115,81,9,10,0,21,1,15,2,3
17962,94,59,1,9,1,4,1,21,2,2
17963,87,53,0,15,0,4,1,20,10,3
17964,98,71,10,12,0,4,1,8,5,3
17965,103,59,0,7,0,4,1,15,3,2
17966,90,69,4,6,0,8,1,8,5,2
17967,66,54,0,15,0,10,2,0,2,3
17968,102,82,13,12,0,6,2,0,2,3
17969,92,71,5,6,0,8,1,8,4,2
17970,155,96,0,13,0,13,2,21,2,3
17971,99,74,9,12,0,10,1,9,3,3
17972,97,76,4,14,0,4,1,7,4,3
17973,92,71,8,10,0,6,1,5,4,3
17974,98,77,8,11,0,7,1,7,2,3
17975,106,69,0,12,0,7,4,24,2,3
17976,76,56,1,15,0,11,5,4,5,3
17977,85,53,10,13,0,9,1,15,3,3
17978,113,90,10,15,0,9,1,6,3,3
17979,83,53,5,14,0,8,2,14,6,3
17980,85,69,10,17,0,60,2,0,1,3
17981,110,88,11,20,0,82,1,6,1,3
17982,64,37,0,11,0,15,2,18,4,3
17983,108,75,3,10,0,7,1,13,5,2
17984,82,64,2,20,1,13,3,3,5,9
17985,99,40,0,9,0,81,1,26,2,4
17986,108,80,0,10,0,4,2,3,2,3
17987,96,62,9,11,0,4,2,15,5,5
17988,84,70,6,15,0,12,2,0,3,6
17989,95,71,10,8,0,4,1,6,4,3
17990,93,63,7,14,0,7,2,12,6,3
17991,83,62,8,10,0,6,1,5,4,3
17992,92,66,9,10,0,66,1,10,3,3
17993,160,121,15,11,0,23,2,12,6,3
17994,115,53,2,15,0,4,2,30,5,3
17995,169,115,0,12,0,7,12,33,2,3
17996,91,68,7,10,0,4,2,7,2,3
17997,73,64,0,30,0,7,4,0,2,3
17998,83,63,7,15,0,9,1,6,3,3
17999,97,80,10,12,0,6,2,0,2,3
18000,202,149,7,15,0,7,2,21,3,2
18001,44,39,0,0,0,8,2,0,3,-1
18002,86,64,9,15,0,9,1,6,3,3
18003,87,52,0,15,0,4,1,21,10,3
18004,87,53,0,15,0,4,1,20,10,3
18005,88,43,0,18,0,3,1,36,5,3
18006,101,43,4,9,0,5,1,24,4,3
18007,107,77,0,10,0,4,2,5,2,3
18008,102,61,15,9,0,7,2,19,2,2
18009,107,83,2,9,0,15,2,2,3,5
18010,97,74,6,11,0,7,2,5,4,3
18011,118,44,1,9,0,5,1,37,4,3
18012,111,81,0,10,0,4,2,5,2,3
18013,84,68,8,15,0,16,2,0,3,6
18014,88,63,5,15,0,8,1,10,2,3
18015,94,75,9,11,0,2,1,0,6,3
18016,96,69,9,6,0,4,1,9,5,2
18017,94,72,14,9,0,5,1,2,2,3
18018,129,83,0,13,0,13,2,27,2,3
18019,142,111,1,15,0,9,1,7,2,3
18020,108,86,1,10,1,16,3,3,8,3
18021,113,83,11,14,0,7,2,8,6,3
18022,87,52,0,15,0,4,1,21,10,3
18023,102,84,10,14,0,64,1,1,3,3
18024,107,75,16,15,0,13,3,8,2,6
18025,93,68,12,10,0,6,1,5,4,3
18026,97,58,13,9,0,10,2,19,2,2
18027,87,66,8,9,0,10,1,6,3,3
18028,120,93,6,14,0,12,3,8,7,3
18029,130,98,15,14,0,4,1,8,5,3
18030,83,62,13,17,0,58,2,2,1,3
18031,91,72,0,18,0,11,2,4,7,3
18032,123,72,1,15,0,8,3,28,2,6
18033,91,55,0,13,0,3,2,12,2,3
18034,84,65,4,15,0,4,1,8,3,3
18035,93,67,9,13,0,9,1,10,3,3
18036,95,58,11,9,0,4,2,19,2,2
18037,196,81,1,13,0,8,1,55,4,3
18038,162,135,2,15,0,9,1,2,3,3
18039,109,86,7,14,0,13,1,7,5,3
18040,139,110,15,10,0,26,1,8,2,3
18041,92,73,13,8,0,5,1,0,2,3
18042,100,82,9,17,0,7,1,0,5,3
18043,84,64,11,15,0,61,2,3,1,3
18044,67,59,0,16,0,43,1,0,1,2
18045,100,67,9,14,0,5,1,15,5,3
18046,134,80,0,12,0,7,8,37,2,3
18047,87,55,0,15,0,4,1,18,10,3
18048,93,74,6,9,0,2,2,1,7,5
18049,92,60,9,12,0,5,1,13,6,3
18050,85,57,0,15,0,7,4,12,3,2
18051,93,78,5,11,0,2,1,0,6,3
18052,94,81,0,15,0,9,1,0,3,3
18053,107,84,11,7,0,8,1,5,3,3
18054,92,54,0,14,0,0,1,19,1,3
18055,94,69,7,14,0,2,2,8,3,3
18056,98,60,12,9,0,4,2,19,2,2
18057,156,119,12,11,0,65,1,11,1,3
18058,108,80,0,10,0,4,2,3,2,3
18059,101,88,0,15,0,9,1,0,3,3
18060,110,86,11,7,0,8,1,6,3,3
18061,168,125,1,16,0,6,1,5,1,3
18062,112,94,6,6,0,2,1,1,7,2
18063,83,55,7,11,0,4,1,12,5,3
18064,85,64,1,14,0,18,3,8,3,6
18065,98,83,8,13,0,12,1,0,3,3
18066,117,86,14,14,0,4,1,8,5,3
18067,113,82,0,10,0,4,2,6,2,3
18068,97,74,10,10,0,6,1,5,4,3
18069,84,60,6,14,0,5,1,10,4,3
18070,110,86,11,9,0,10,1,6,3,3
18071,111,46,0,12,0,3,1,30,2,2
18072,99,57,0,13,0,3,2,15,2,3
18073,102,82,7,18,0,8,1,7,2,3
18074,118,97,12,15,0,16,2,0,4,6
18075,136,84,0,12,0,7,11,32,2,3
18076,101,78,10,16,0,4,1,7,2,3
18077,94,68,14,9,0,7,1,6,2,3
18078,64,47,0,10,0,1,1,4,3,3
18079,85,64,12,15,0,62,2,3,1,3
18080,105,76,12,15,0,4,1,8,5,3
18081,89,75,0,6,0,12,1,2,8,2
18082,124,95,14,17,0,9,1,8,3,3
18083,100,71,14,9,0,5,2,8,2,2
18084,98,76,8,12,0,10,1,7,3,3
18085,117,87,11,14,0,6,2,8,6,3
18086,300,93,11,9,0,5,1,102,4,3
18087,83,64,1,6,0,12,2,10,3,2
18088,107,76,14,11,0,66,1,10,2,3
18089,105,72,7,10,0,7,2,9,2,2
18090,124,95,11,11,0,4,2,5,7,3
18091,88,61,10,15,0,4,1,8,5,3
18092,121,97,9,15,0,22,1,6,5,3
18093,105,78,0,12,0,6,2,8,3,3
18094,379,132,1,11,0,4,2,135,1,3
18095,85,60,6,12,0,13,1,10,5,3
18096,129,94,14,14,0,6,3,8,7,3
18097,92,70,10,10,0,6,1,4,4,3
18098,89,72,8,11,0,5,1,0,4,3
18099,107,88,8,17,0,7,1,3,4,3
18100,100,74,10,11,0,7,1,7,5,3
18101,107,90,8,17,0,7,1,0,5,3
18102,105,71,1,15,0,16,2,18,3,2
18103,110,82,0,18,0,8,1,18,4,2
18104,124,44,1,9,0,5,1,41,4,3
18105,104,79,15,8,0,6,1,3,3,3
18106,162,103,0,12,0,7,13,37,2,3
18107,104,80,5,15,0,4,1,9,4,3
18108,88,66,4,14,0,4,1,8,4,3
18109,121,90,11,15,0,22,1,9,5,3
18110,141,71,0,13,0,3,2,29,2,3
18111,94,78,1,9,0,8,2,0,6,2
18112,113,69,0,9,0,8,3,19,2,2
18113,99,76,9,8,0,4,1,6,4,3
18114,136,99,2,7,0,5,6,10,2,3
18115,149,98,0,12,0,7,12,30,2,3
18116,91,73,12,17,0,66,2,0,1,3
18117,94,78,9,12,0,6,2,0,2,3
18118,83,33,0,16,0,3,1,25,3,3
18119,135,96,14,11,0,4,2,15,5,5
18120,96,72,11,10,0,7,1,7,2,3
18121,171,65,3,9,0,5,1,49,4,3
18122,100,68,3,15,0,7,2,11,3,2
18123,117,84,8,15,0,10,1,15,2,3
18124,72,56,0,14,0,9,2,3,1,3
18125,103,79,11,10,0,6,1,5,4,3
18126,106,80,15,15,0,7,1,4,3,3
18127,93,49,0,10,0,13,2,31,1,2
18128,84,66,1,10,0,7,2,7,4,2
18129,93,75,12,8,0,5,1,0,2,3
18130,84,50,8,9,0,5,2,19,2,2
18131,101,71,13,13,0,7,3,9,2,6
18132,119,86,18,13,0,17,2,7,3,2
18133,99,83,7,9,0,7,1,0,5,3
18134,99,83,7,17,0,7,1,0,5,3
18135,122,86,13,11,0,4,1,14,5,3
18136,92,68,10,8,0,4,1,6,4,3
18137,170,65,5,9,0,17,1,50,3,3
18138,129,102,10,11,0,7,2,5,4,3
18139,89,40,1,6,0,4,1,19,3,2
18140,336,132,1,11,0,4,2,107,1,3
18141,110,87,2,25,1,8,5,8,4,3
18142,87,66,6,17,0,8,2,8,2,3
18143,98,83,6,15,0,12,2,0,4,6
18144,90,68,6,11,0,7,1,7,5,3
18145,128,107,4,13,0,17,2,0,3,3
18146,117,92,0,13,0,10,2,6,3,6
18147,140,90,0,12,0,7,9,32,2,3
18148,89,70,8,15,0,66,1,5,1,3
18149,107,80,14,13,0,8,2,6,2,2
18150,189,114,2,7,0,4,1,34,5,2
18151,118,91,15,7,0,8,1,5,3,3
18152,123,86,12,11,0,4,2,15,5,5
18153,88,74,2,6,0,2,1,1,7,2
18154,112,94,6,6,0,2,1,1,7,2
18155,85,59,11,13,0,7,2,7,3,3
18156,126,86,0,12,0,7,8,23,2,3
18157,104,75,16,13,0,12,2,6,2,2
18158,102,63,14,9,0,5,2,18,2,2
18159,100,67,5,19,0,8,4,13,6,6
18160,88,68,7,16,0,7,1,7,2,3
18161,139,82,3,7,0,8,3,37,1,2
18162,91,74,7,15,0,14,2,1,4,6
18163,106,83,10,18,0,8,1,7,2,3
18164,95,71,10,10,0,48,1,7,1,3
18165,96,76,0,13,0,4,2,6,3,6
18166,95,68,6,17,0,10,3,10,1,3
18167,119,74,1,23,1,6,2,35,2,3
18168,102,74,12,10,0,84,2,10,1,3
18169,140,114,0,13,0,10,2,6,3,6
18170,95,64,13,15,0,7,3,10,2,6
18171,97,70,8,12,0,5,1,10,5,3
18172,87,57,7,12,0,67,2,17,1,3
18173,157,97,4,11,0,3,3,32,1,2
18174,85,37,2,10,0,3,1,35,6,3
18175,116,90,13,7,0,8,1,6,3,3
18176,135,104,12,11,0,7,2,7,4,3
18177,149,99,0,12,0,7,11,30,2,3
18178,127,96,14,15,0,8,1,6,5,3
18179,95,82,4,12,0,8,1,0,5,3
18180,92,67,12,6,0,6,1,6,3,3
18181,97,46,0,9,0,3,1,20,3,2
18182,109,82,10,15,0,4,1,8,5,3
18183,139,112,10,17,0,9,1,8,3,3
18184,98,74,11,7,0,8,1,6,3,3
18185,94,72,9,16,0,4,1,7,2,3
18186,108,79,0,10,0,4,2,4,2,3
18187,93,74,9,11,0,7,1,3,3,3
18188,370,143,1,11,0,4,2,118,1,3
18189,127,97,11,14,0,6,2,8,6,3
18190,130,94,16,14,0,2,2,9,6,3
18191,95,82,5,10,1,10,2,0,3,6
18192,112,86,9,14,0,5,1,9,4,3
18193,85,61,11,14,0,7,1,7,2,3
18194,88,60,10,14,0,2,1,8,6,3
18195,115,87,10,14,0,2,1,8,6,3
18196,117,89,11,15,0,4,1,8,5,3
18197,120,96,13,20,0,92,1,6,1,3
18198,84,39,0,14,0,4,1,20,5,2
18199,116,87,10,11,0,7,2,7,4,3
18200,105,65,0,13,0,3,2,13,2,3
18201,110,82,4,12,0,5,1,10,2,3
18202,103,66,11,14,0,6,2,15,6,3
18203,257,99,5,13,0,13,1,77,6,3
18204,148,119,17,6,0,7,1,4,4,3
18205,129,83,0,13,0,13,2,27,2,3
18206,90,44,5,10,0,5,1,32,5,3
18207,117,92,10,10,0,14,1,6,2,3
18208,107,90,8,15,0,12,2,0,4,6
18209,98,60,12,9,0,5,2,19,2,2
18210,151,100,0,12,0,7,12,30,2,3
18211,89,69,5,6,0,8,1,8,3,2
18212,95,59,10,11,0,4,2,16,5,5
18213,91,71,8,6,0,7,1,4,4,3
18214,124,51,0,9,0,3,1,33,3,2
18215,84,61,0,11,0,6,2,4,2,3
18216,134,103,12,10,0,7,1,12,3,3
18217,86,60,11,12,0,66,1,10,1,3
18218,92,71,12,11,0,1,2,1,3,3
18219,87,65,0,13,0,9,2,6,3,6
18220,83,67,4,6,0,2,2,1,6,2
18221,94,71,9,12,0,10,1,7,3,3
18222,128,91,2,15,0,18,5,22,3,6
18223,86,66,12,13,0,64,1,2,2,4
18224,119,82,17,13,0,16,2,12,3,2
18225,54,37,0,17,0,1,3,8,3,3
18226,182,70,1,7,0,4,1,55,4,3
18227,107,77,0,10,0,4,2,5,2,3
18228,92,68,10,8,0,4,1,6,4,3
18229,99,32,0,9,0,81,1,34,2,4
18230,99,59,1,15,0,16,2,21,3,2
18231,105,72,7,10,0,7,2,9,2,2
18232,102,75,1,6,0,4,1,5,3,2
18233,64,47,0,10,0,1,1,4,3,3
18234,125,83,17,11,0,4,2,15,5,5
18235,101,81,5,12,0,6,1,2,2,3
18236,96,73,6,6,0,8,1,8,5,2
18237,205,77,4,9,0,5,1,60,4,3
18238,108,84,2,9,0,16,2,2,3,5
18239,135,89,0,12,0,7,9,28,2,3
18240,242,90,5,13,0,4,1,75,6,3
18241,96,70,4,15,0,10,1,12,2,3
18242,88,66,3,14,0,6,2,7,4,3
18243,83,62,9,10,0,6,1,4,4,3
18244,100,40,1,9,0,5,1,29,4,3
18245,96,76,9,15,0,73,1,5,1,3
18246,119,89,17,13,0,20,2,6,2,2
18247,215,74,4,9,0,5,1,69,4,3
18248,98,70,14,15,0,7,3,6,2,6
18249,107,78,0,10,0,4,2,4,2,3
18250,231,85,1,14,0,4,1,67,2,3
18251,127,96,13,14,0,4,1,8,6,3
18252,157,51,2,7,0,4,1,57,4,3
18253,76,39,0,16,0,3,3,27,4,3
18254,93,77,9,23,1,61,2,0,2,3
18255,92,73,6,11,0,6,2,2,2,3
18256,189,114,2,7,0,4,1,34,5,2
18257,189,114,2,7,0,4,1,34,5,2
18258,83,63,5,10,0,11,1,7,2,3
18259,88,74,0,10,0,8,2,0,4,3
18260,65,47,0,10,0,1,1,5,3,3
18261,141,71,0,13,0,3,2,29,2,3
18262,84,70,5,11,0,5,1,0,4,3
18263,130,51,2,7,0,4,1,39,4,3
18264,127,81,0,12,0,7,8,29,2,3
18265,83,63,5,14,0,4,1,8,3,3
18266,95,59,0,11,0,10,2,13,3,3
18267,98,76,8,8,0,4,1,6,4,3
18268,99,59,12,9,0,5,2,21,2,2
18269,135,79,0,12,0,7,10,37,2,3
18270,103,73,12,10,0,66,1,10,4,3
18271,83,64,4,15,0,4,1,8,3,3
18272,101,57,8,10,0,83,2,30,1,2
18273,111,63,0,7,0,8,4,31,1,2
18274,86,57,9,13,0,8,1,11,5,3
18275,103,88,1,15,0,9,2,0,3,3
18276,94,53,0,9,0,8,3,17,2,2
18277,307,124,1,11,0,4,2,95,1,3
18278,86,66,4,10,0,6,1,4,6,3
18279,98,74,7,10,1,4,3,6,5,6
18280,87,49,0,15,0,4,1,24,10,3
18281,101,77,11,16,0,7,1,7,2,3
18282,84,57,9,10,0,66,2,12,1,2
18283,167,119,0,12,0,7,15,24,2,3
18284,104,77,14,13,0,21,2,6,2,2
18285,128,80,0,12,0,7,8,31,2,3
18286,103,68,11,14,0,5,1,15,5,3
18287,109,78,0,15,0,16,11,12,3,2
18288,81,27,0,9,0,63,1,27,2,4
18289,85,60,10,11,0,66,1,10,1,3
18290,88,65,7,15,0,9,3,7,3,6
18291,87,51,0,15,0,4,1,22,10,3
18292,144,107,15,14,0,4,2,11,6,3
18293,157,99,0,12,0,7,16,33,2,3
18294,113,70,17,9,0,4,2,19,2,2
18295,170,144,14,6,0,2,1,1,7,2
18296,103,89,4,13,0,2,2,0,5,2
18297,108,91,5,6,0,2,2,1,6,2
18298,83,52,10,14,0,4,1,12,5,3
18299,83,73,0,17,0,11,3,0,2,3
18300,87,54,0,15,0,4,1,19,10,3
18301,87,66,7,10,0,5,1,8,2,3
18302,141,93,0,12,0,7,9,30,2,3
18303,112,95,1,15,0,9,1,1,3,3
18304,92,61,13,15,0,7,3,10,2,6
18305,245,89,1,7,0,4,1,78,4,3
18306,108,80,0,10,0,4,2,3,2,3
18307,98,59,0,9,0,3,2,11,3,3
18308,92,72,10,8,0,13,1,3,3,3
18309,93,71,9,13,0,7,1,5,4,3
18310,131,107,0,13,0,4,1,3,3,3
18311,134,73,0,11,0,3,3,39,1,2
18312,94,67,15,11,0,75,2,6,1,2
18313,68,34,2,19,0,7,4,21,4,3
18314,109,71,7,10,0,7,2,14,2,2
18315,100,56,5,12,0,6,1,29,6,3
18316,155,96,0,13,0,13,2,21,2,3
18317,100,82,11,8,0,13,1,0,3,3
18318,90,69,7,14,0,6,1,6,4,3
18319,141,108,0,13,0,9,2,11,3,6
18320,118,46,0,9,0,3,1,34,3,2
18321,267,83,6,9,0,4,1,94,4,3
18322,115,91,11,18,0,8,1,7,2,3
18323,95,59,11,9,0,5,2,18,2,2
18324,89,74,9,8,0,5,1,0,2,3
18325,164,58,6,9,0,5,1,50,4,3
18326,131,76,0,12,0,7,9,37,2,3
18327,87,51,0,15,0,4,1,22,10,3
18328,114,78,15,14,0,1,1,15,2,3
18329,101,63,11,9,0,5,2,20,2,2
18330,119,71,0,13,0,7,5,29,2,3
18331,131,101,9,11,0,6,2,8,7,3
18332,94,71,10,13,0,9,1,6,3,3
18333,81,26,0,9,0,63,1,28,2,4
18334,148,116,7,12,0,10,2,9,3,3
18335,108,91,7,15,0,7,2,0,5,6
18336,130,103,0,13,0,4,3,1,1,3
18337,120,92,14,15,0,9,1,7,3,3
18338,149,100,0,12,0,7,13,27,2,3
18339,66,56,2,14,0,8,1,0,4,3
18340,115,95,13,8,0,13,1,0,3,3
18341,84,64,6,12,0,10,1,7,3,3
18342,97,56,3,12,0,6,1,28,6,3
18343,98,68,2,10,0,7,2,18,5,2
18344,94,77,10,8,0,2,1,0,3,3
18345,129,83,0,13,0,13,2,27,2,3
18346,175,116,0,12,0,7,17,33,2,3
18347,123,104,10,15,0,16,2,0,4,6
18348,133,99,19,6,0,6,1,8,3,3
18349,88,60,10,7,0,66,1,11,3,3
18350,87,52,0,15,0,4,1,21,10,3
18351,102,82,14,17,0,77,2,0,1,3
18352,135,84,0,13,0,7,5,28,2,3
18353,87,72,0,10,0,2,1,0,2,3
18354,114,64,0,11,0,6,1,19,2,2
18355,85,65,4,10,0,5,1,4,6,3
18356,107,70,10,11,0,4,1,18,5,3
18357,92,75,11,17,0,67,2,0,1,3
18358,93,76,4,9,0,2,2,1,7,5
18359,89,60,11,7,0,66,1,11,3,3
18360,183,70,2,7,0,4,1,55,4,3
18361,90,75,0,6,0,12,1,3,8,2
18362,81,28,0,9,0,63,1,26,2,4
18363,100,78,2,7,0,11,2,6,3,3
18364,119,86,11,11,0,7,2,9,7,3
18365,84,58,12,9,0,5,2,7,2,2
18366,98,84,8,13,0,7,1,0,2,2
18367,93,72,8,13,0,9,1,6,3,3
18368,93,46,1,6,0,2,1,18,4,2
18369,145,90,0,12,0,7,13,33,2,3
18370,107,85,9,16,0,7,1,7,2,3
18371,86,63,5,15,0,4,1,8,4,3
18372,138,88,0,12,0,7,8,33,2,3
18373,128,53,6,14,1,4,2,36,4,3
18374,88,67,8,10,0,6,1,5,4,3
18375,113,91,13,8,0,13,1,2,3,3
18376,140,100,4,17,0,14,3,17,1,3
18377,95,73,13,7,0,1,1,2,3,2
18378,206,70,6,9,0,5,1,66,4,3
18379,90,66,10,7,0,8,1,7,3,3
18380,97,78,6,9,0,2,2,1,7,5
18381,105,95,0,16,0,81,1,0,1,2
18382,109,64,0,18,0,3,3,26,10,3
18383,68,56,1,19,0,5,2,4,2,3
18384,126,94,9,13,0,5,1,8,3,2
18385,100,77,6,14,0,4,1,7,4,3
18386,103,64,0,13,0,3,2,12,2,3
18387,108,64,0,7,0,4,1,15,3,2
18388,85,60,12,13,0,8,2,6,2,2
18389,115,90,0,13,0,10,2,6,3,6
18390,86,64,7,6,0,8,1,8,3,2
18391,95,76,10,8,0,13,1,2,3,3
18392,133,79,0,12,0,7,9,36,2,3
18393,111,88,11,6,0,7,1,4,4,3
18394,142,105,18,14,0,10,2,8,6,3
18395,92,69,5,11,0,5,2,5,1,3
18396,87,66,0,9,0,5,1,7,2,2
18397,114,88,2,9,0,9,2,3,2,5
18398,110,88,8,11,0,6,2,1,2,3
18399,290,113,1,11,0,4,2,95,1,3
18400,92,75,8,17,0,7,1,0,5,3
18401,392,133,10,9,0,4,1,125,4,3
18402,111,74,0,15,0,16,10,18,3,2
18403,93,68,11,8,0,4,1,6,4,3
18404,90,65,6,14,0,4,1,8,7,3
18405,124,82,8,10,0,7,2,15,2,2
18406,87,50,0,15,0,4,1,23,10,3
18407,156,112,8,15,0,16,4,19,8,6
18408,86,56,0,15,0,1,2,10,3,3
18409,114,87,13,14,0,7,1,8,2,3
18410,83,58,11,12,0,3,1,8,2,3
18411,91,69,8,10,0,6,1,6,4,3
18412,154,113,22,14,0,4,1,10,5,3
18413,92,74,4,12,0,72,2,5,1,2
18414,98,82,4,6,0,2,1,1,7,2
18415,96,71,6,14,0,5,2,8,6,3
18416,87,74,5,10,1,10,2,0,3,6
18417,74,61,2,12,0,10,2,0,6,3
18418,88,36,1,19,0,6,4,35,7,6
18419,71,58,5,14,0,8,1,1,3,3
18420,108,80,0,10,0,4,2,3,2,3
18421,125,107,9,15,0,16,2,0,4,6
18422,89,75,6,15,0,12,2,0,3,6
18423,108,82,10,10,0,15,1,7,2,3
18424,153,118,6,11,0,5,2,5,1,3
18425,103,80,10,11,0,7,1,7,2,3
18426,100,65,10,11,0,4,2,15,5,5
18427,92,43,0,12,0,3,1,21,4,2
18428,91,66,9,7,0,1,1,6,3,2
18429,92,33,2,10,0,3,1,45,6,3
18430,104,78,11,17,0,9,1,8,3,3
18431,87,62,4,12,0,5,1,13,4,3
18432,94,74,3,13,0,10,4,3,5,2
18433,100,69,12,14,0,4,1,10,5,3
18434,79,68,4,13,0,14,1,0,3,3
18435,224,109,4,11,0,5,5,61,1,3
18436,152,111,1,15,0,6,1,5,1,3
18437,150,117,16,11,0,7,2,5,4,3
18438,87,74,1,16,0,6,1,0,3,3
18439,88,35,1,9,0,5,1,25,3,3
18440,84,62,7,12,0,9,1,7,4,3
18441,99,67,16,15,0,13,3,8,2,6
18442,104,76,9,14,0,9,2,8,6,3
18443,90,66,2,10,0,7,2,10,6,2
18444,87,51,10,9,0,5,2,19,2,2
18445,92,69,9,7,0,8,1,7,3,3
18446,137,112,15,17,0,7,1,1,5,3
18447,125,100,9,15,0,7,3,7,3,6
18448,120,97,14,11,0,1,2,1,3,3
18449,103,59,0,7,0,4,1,15,3,2
18450,112,86,7,14,0,5,2,8,6,3
18451,257,87,8,9,0,5,1,82,4,3
18452,103,65,13,9,0,6,2,18,2,2
18453,86,66,7,12,0,65,1,7,2,3
18454,148,42,0,9,0,4,1,58,2,2
18455,253,108,1,11,0,4,2,75,1,3
18456,93,75,0,21,0,9,3,3,3,6
18457,95,72,7,14,0,2,2,8,3,3
18458,89,59,10,12,0,4,1,11,5,3
18459,88,63,11,6,0,7,1,6,4,3
18460,133,110,1,15,0,9,1,2,3,3
18461,101,76,9,15,0,3,3,7,3,6
18462,88,66,5,6,0,8,1,9,4,2
18463,95,67,9,14,0,4,1,10,5,3
18464,122,82,8,10,0,7,2,13,2,2
18465,96,71,12,6,0,6,1,6,3,3
18466,126,74,0,12,0,7,8,35,2,3
18467,111,63,0,7,0,8,4,31,1,2
18468,97,77,14,17,0,72,2,0,1,3
18469,93,69,6,12,0,8,1,8,6,3
18470,87,65,0,12,0,6,2,8,3,3
18471,182,63,5,9,0,5,1,58,4,3
18472,95,74,9,10,0,6,1,4,4,3
18473,147,101,0,12,0,7,10,27,2,3
18474,111,76,14,14,0,4,1,12,5,3
18475,159,101,0,12,0,7,15,34,2,3
18476,108,64,0,7,0,4,1,15,3,2
18477,94,75,0,11,0,5,2,8,5,3
18478,92,55,11,12,0,65,1,19,3,3
18479,139,51,2,7,0,4,1,45,4,3
18480,83,62,7,13,0,9,1,7,3,3
18481,115,74,15,9,0,9,2,19,2,2
18482,100,77,6,14,0,4,1,7,4,3
18483,96,74,16,17,0,71,2,0,1,3
18484,114,94,5,13,0,5,1,0,2,3
18485,92,70,8,10,0,5,2,4,5,3
18486,88,71,7,11,0,2,1,0,6,3
18487,87,62,5,17,0,10,3,9,1,3
18488,119,93,16,13,0,12,1,1,3,3
18489,119,71,0,13,0,7,5,29,2,3
18490,89,35,1,9,0,6,1,26,3,3
18491,92,67,13,11,0,73,2,6,1,2
18492,93,70,9,10,0,6,1,6,4,3
18493,92,74,10,12,0,72,2,2,1,2
18494,89,72,11,8,0,6,1,0,2,3
18495,172,135,3,16,0,8,4,9,4,6
18496,90,74,4,6,0,2,1,1,7,2
18497,92,71,5,10,0,11,1,4,6,3
18498,151,123,9,13,0,10,1,7,3,2
18499,96,69,8,12,0,7,1,10,5,3
18500,157,126,10,14,0,10,2,8,6,6
18501,178,100,0,13,1,3,3,34,4,3
18502,87,68,11,10,0,6,1,1,3,3
18503,124,68,1,15,0,5,3,33,2,6
18504,137,107,9,19,0,9,4,8,6,6
18505,113,87,11,17,0,9,1,8,3,3
18506,129,83,0,13,0,13,2,27,2,3
18507,117,92,12,7,0,8,1,6,3,3
18508,89,68,4,6,0,8,1,8,5,2
18509,98,72,8,15,0,47,1,8,2,3
18510,86,66,9,15,0,63,1,5,1,3
18511,110,66,0,7,0,4,1,15,3,2
18512,69,54,1,13,0,7,3,3,2,3
18513,139,106,11,19,0,5,4,8,7,6
18514,98,61,10,12,0,78,2,21,1,3
18515,123,78,18,11,0,4,2,17,5,5
18516,85,62,10,7,0,8,1,6,3,3
18517,158,107,0,12,0,7,13,29,2,3
18518,108,82,8,15,0,57,1,8,2,3
18519,106,77,0,10,0,4,2,4,2,3
18520,107,47,8,13,0,4,1,44,4,3
18521,90,66,11,10,0,6,1,5,4,3
18522,95,69,0,15,0,16,2,10,3,2
18523,107,80,12,14,0,6,1,7,4,3
18524,93,55,12,9,0,7,2,19,2,2
18525,87,47,0,11,0,6,1,13,2,2
18526,120,99,14,12,0,3,1,1,2,3
18527,116,100,4,6,0,2,1,1,7,2
18528,90,77,4,15,0,7,2,0,4,6
18529,95,73,13,15,0,72,2,3,1,3
18530,91,64,8,10,0,11,1,11,2,3
18531,103,87,7,17,0,7,1,0,5,3
18532,111,48,0,12,0,3,1,28,2,2
